ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k
1.0153034230764098e+17,34.2308591422437,1.803395421944964e-06,-5.39118778063879,1.803395421944964e-06,23.1026000976563,0.124756999313831,22.1756000518799,0.075934998691082,20.567699432373,0.0166009999811649,19.8397998809814,0.0194049999117851,19.6235008239746,0.039682000875473,3400.0,4.25,-2.5,-32.804029,-33.733488,-35.375219,-36.031787,-36.320518,-36.786054,-37.268417,-36.979394,55.8818197406237,0.004711448263887583,0.02473611992665457,18.199765740623697,0.0047379051007053015,17.232402740623698,0.0047379051007053015,17.058425740623697,0.0047379051007053015,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.42303,0.002261556,17.944324,0.0022662396,17.67957,0.0020900185,0.2232647,0.7119217,0.62114334
1.0153034331063864e+17,34.3310897754801,5.70342194165647e-07,-5.38483163724704,5.874290417759196e-07,19.3812007904053,0.00671599991619587,19.1839008331299,0.00650699995458126,19.1380996704102,0.0052319997921586,19.1721000671387,0.0100940000265837,19.074499130249,0.0234859995543957,5500.0,5.5,0.4,-37.79563,-37.938761,-37.984556,-37.997989,-38.037664,-38.166677,-38.387202,-37.777359,57.10698197037203,0.00015366010734283158,0.01386946060237153,18.044304970372032,0.0005230787976859802,17.33877997037203,0.0005230787976859802,17.485622970372035,0.0005230787976859802,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.13156,0.00226009,17.796038,0.0022824674,17.330198,0.0017984287,0.08725357,0.45725822,-0.15542412
1.0153034443979557e+17,34.4440179516051,2.8758709009539595e-07,-5.3873802320081,2.9210698194644835e-07,19.2618007659912,0.00637899991124868,18.4356994628906,0.00347599992528558,18.0252990722656,0.00253800000064075,17.8057994842529,0.00353799993172288,17.6534004211426,0.00726100010797381,4200.0,2.5,-1.5,-35.894737,-36.716494,-37.107397,-37.306383,-37.447281,-37.674129,-37.936481,-37.5486,55.09737746177999,2.4891045087283048e-05,0.00305880121377714,16.52724846177999,0.0005006191807407475,15.779896461779991,0.0005006191807407475,15.704777461779992,0.0005006191807407475,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.690876,0.0010465005,16.115227,0.00082502625,16.006294,0.0008272427,0.16362762,0.33533,0.30151653
1.0153034461644773e+17,34.4616953640639,9.007901672452271e-07,-5.38560315512448,9.11315935840308e-07,20.5893001556396,0.0181290004402399,19.9473991394043,0.0125179998576641,19.5617008209229,0.00797499995678663,19.4358005523682,0.0136150000616908,19.2921009063721,0.0394309982657433,4600.0,5.5,0.5,-36.542638,-37.214235,-37.549039,-37.700631,-37.788277,-37.90523,-37.979599,-37.596715,57.09066090530409,0.000457826690524467,0.013170570990876842,18.289430905304087,0.000677941943352516,17.73006190530409,0.000677941943352516,17.649945905304087,0.000677941943352516,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.311794,0.002357252,17.771948,0.0021688167,17.665789,0.002176108,0.022363663,0.041885376,0.015842438
1.0153034557461011e+17,34.557539896235,1.8959961545731773e-07,-5.39194870130496,1.9036781261166158e-07,17.9036998748779,0.0023970000911504,17.5069007873535,0.0019000000320375,17.4046001434326,0.00179500004742295,17.3199005126953,0.00260100001469254,17.3460998535156,0.00595800019800663,5700.0,5.25,-2.2,-38.039078,-38.406735,-38.532008,-38.562563,-38.569289,-38.502327,-38.341506,-37.88262,55.8843901707614,1.0968120432968711e-05,0.007032118129712009,16.486063170761398,0.0005001202851973034,16.161884170761397,0.0005001202851973034,16.157770170761395,0.0005001202851973034,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.468975,0.0009973357,16.124016,0.0008979,16.100529,0.0008752325,-0.017087936,-0.0378685,-0.05724144
1.0153034781698573e+17,34.7817237160349,2.7032392642476376e-06,-5.3872655512332,2.7032392642476376e-06,21.6445999145508,0.0385009981691837,21.25,0.0356849990785122,20.9500007629395,0.028141999617219,21.0088005065918,0.0530029982328415,20.9850997924805,0.131376996636391,5600.0,5.25,-1.6,-37.985942,-38.41774,-38.572567,-38.609642,-38.623876,-38.577368,-38.456991,-38.00203,59.575952816144685,0.0047233902457162694,0.050588363756630124,20.102584816144685,0.004749780564755344,19.737961816144683,0.004749780564755344,19.729922816144686,0.004749780564755344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.994173,0.0064784526,19.608082,0.008530043,19.594414,0.009570579,-0.10841179,-0.1298809,-0.13550949
1.0153034781698573e+17,34.7817237160349,2.7032392642476376e-06,-5.3872655512332,2.7032392642476376e-06,21.5403003692627,0.0375920012593269,21.13450050354,0.0399699993431568,20.9493999481201,0.0278169997036457,20.9759006500244,0.0510849989950657,20.8838005065918,0.122612997889519,5400.0,5.5,-3.1,-38.105198,-38.496577,-38.646881,-38.668239,-38.700867,-38.712316,-38.657017,-38.182367,59.58658781975547,0.004285633850493374,0.01027352195284261,19.97827181975547,0.004314702481109754,19.54857081975547,0.004314702481109754,19.56022081975547,0.004314702481109754,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.994173,0.0064784526,19.608082,0.008530043,19.594414,0.009570579,0.015901566,0.059511185,0.03419304
1.0153034781698573e+17,34.7817237160349,2.7032392642476376e-06,-5.3872655512332,2.7032392642476376e-06,21.6445999145508,0.0385009981691837,21.25,0.0356849990785122,20.9500007629395,0.028141999617219,21.0088005065918,0.0530029982328415,20.9850997924805,0.131376996636391,5600.0,5.25,-1.6,-37.985942,-38.41774,-38.572567,-38.609642,-38.623876,-38.577368,-38.456991,-38.00203,59.575952816144685,0.0047233902457162694,0.050588363756630124,20.102584816144685,0.004749780564755344,19.737961816144683,0.004749780564755344,19.729922816144686,0.004749780564755344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.994173,0.0064784526,19.608082,0.008530043,19.594414,0.009570579,-0.10841179,-0.1298809,-0.13550949
1.0153034781698573e+17,34.7817237160349,2.7032392642476376e-06,-5.3872655512332,2.7032392642476376e-06,21.5403003692627,0.0375920012593269,21.13450050354,0.0399699993431568,20.9493999481201,0.0278169997036457,20.9759006500244,0.0510849989950657,20.8838005065918,0.122612997889519,5400.0,5.5,-3.1,-38.105198,-38.496577,-38.646881,-38.668239,-38.700867,-38.712316,-38.657017,-38.182367,59.58658781975547,0.004285633850493374,0.01027352195284261,19.97827181975547,0.004314702481109754,19.54857081975547,0.004314702481109754,19.56022081975547,0.004314702481109754,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.994173,0.0064784526,19.608082,0.008530043,19.594414,0.009570579,0.015901566,0.059511185,0.03419304
1.0154034078072648e+17,34.0781035612669,3.0041570945885764e-07,-5.3782926864577,3.0934290845045287e-07,19.6347999572754,0.00741000007838011,18.5296001434326,0.00368300010450184,17.9731006622314,0.00252100010402501,17.7644996643066,0.00407799985259771,17.591100692749,0.00768799986690283,4100.0,4.0,-2.8,-35.455554,-36.54328,-37.084401,-37.314774,-37.450318,-37.676695,-37.913724,-37.546843,55.03496458231384,3.0112691441426554e-05,0.0032971687479440145,16.462269582313837,0.0005009059534342216,15.740240582313838,0.0005009059534342216,15.644121582313838,0.0005009059534342216,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.568344,0.0010321718,15.9446535,0.0008191344,15.793639,0.0007411961,0.10607529,0.20441246,0.14951801
1.0154034091183853e+17,34.0912101335549,3.055163058649886e-07,-5.37660337381709,3.13502269657074e-07,19.7091007232666,0.00863900035619736,18.6214008331299,0.00371200009249151,18.050500869751,0.00252599990926683,17.8904991149902,0.00451799994334579,17.7003993988037,0.00716899987310171,4200.0,5.0,-3.0,-35.611746,-36.706131,-37.218894,-37.422302,-37.553813,-37.738572,-37.907777,-37.548492,55.26363522289323,3.3319766010251205e-05,0.013290935438956035,16.62906322289323,0.0005011089769770423,15.974858222893225,0.0005011089769770423,15.871143222893226,0.0005011089769770423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.633364,0.0010734926,16.012783,0.00085523713,15.861318,0.00077631435,0.004301071,0.037924767,-0.0098257065
1.0154034119661534e+17,34.1197125744884,7.361941665343898e-07,-5.37924283263715,7.464853866847928e-07,20.7350997924805,0.0183029994368553,19.6562004089355,0.00775300012901425,19.1394996643066,0.00684799998998642,18.9272994995117,0.0102220000699162,18.7548999786377,0.0214859992265701,4100.0,0.25,-1.6,-34.972811,-36.041968,-36.529832,-36.759322,-36.902371,-37.156667,-37.415605,-37.022684,55.65051553861986,0.00020162827028848246,0.0025475025510856074,17.597848538619857,0.000539123324833498,16.853910538619857,0.000539123324833498,16.783831538619857,0.000539123324833498,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.61514,0.0017476769,16.983192,0.0014246901,16.839579,0.0013120273,0.017292023,0.129282,0.055747986
1.015403418605174e+17,34.1861233500697,6.273765064866248e-06,-5.37759127268853,6.273765064866248e-06,23.4034004211426,0.193795993924141,22.225700378418,0.0738649964332581,21.6455001831055,0.044649001210928,21.5424995422363,0.0681850016117096,21.1884002685547,0.161618992686272,3900.0,5.25,-3.6,-35.248419,-36.397096,-36.956613,-37.155541,-37.339554,-37.557047,-37.86824,-37.466189,58.587258286305826,0.015155270301995694,0.07089792731810687,20.134211286305828,0.015163516014650186,19.338018286305825,0.015163516014650186,19.277069286305824,0.015163516014650186,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.166147,0.0075215576,19.672974,0.0093033295,19.505,0.008970498,0.031936646,0.33495522,0.22793007
1.0154034294189474e+17,34.2942410208831,7.259749233448809e-08,-5.37966717286893,7.064065854067e-08,17.9890003204346,0.00251200003549457,16.7889995574951,0.00142300000879914,16.0972995758057,0.000677999982144684,15.6750001907349,0.00067699997453019,15.5809001922607,0.00112999998964369,3900.0,5.25,-3.5,-34.682313,-35.885349,-36.60757,-36.948481,-37.073741,-37.390937,-37.699083,-37.354464,52.6324914113667,2.1059972242527766e-06,0.015731005983068484,14.345554411366699,0.0005000044352046375,13.552408411366699,0.0005000044352046375,13.434027411366701,0.0005000044352046375,2.4881456835268736e+18,34.29425374072677,0.057724908,-5.379675088054325,0.0493929,1.8016276661701536,0.065401636,13.88392,12.841648432419015,0.07413803,-5.277810459769307,0.06787617,1.0343654,14.460357,0.00038832822,13.81957,0.00029346862,13.628115,0.0002654389,0.11480236,0.26716137,0.19408703
1.0154034312864877e+17,34.3128960896085,6.125390697037216e-06,-5.37631546436795,6.125390697037216e-06,22.1270999908447,0.0649759992957115,21.9575004577637,0.056317001581192,21.8561000823975,0.0552299991250038,21.8038997650146,0.0993489995598793,21.2541999816895,0.15913799405098,5300.0,5.5,-1.0,-37.538,-37.790393,-37.931987,-38.003706,-38.059741,-38.183554,-38.36092,-37.831116,59.630639892373516,0.00912779256380777,0.7966025776916985,20.551085892373514,0.009141476745466481,19.888719892373516,0.009141476745466481,19.955523892373513,0.009141476745466481,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.093855,0.0131337205,20.782448,0.021117046,20.755783,0.023807129,0.5427685,0.89372826,0.80025864
1.0154034329609226e+17,34.329651830113,1.1670755478968446e-07,-5.38181777684553,1.192057813237884e-07,18.8939990997314,0.00527200009673834,17.6499996185303,0.00217700004577637,16.6387004852295,0.000988999963738024,16.1816005706787,0.00130700005684048,15.9783000946045,0.00228599994443357,3500.0,4.5,-1.8,-33.769621,-34.99596,-35.981957,-36.43398,-36.646399,-37.015278,-37.373438,-37.073493,52.60098638908333,8.089096008424899e-06,0.0014776800728152613,14.689708389083329,0.0005000654291932541,13.846548389083331,0.0005000654291932541,13.683493389083333,0.0005000654291932541,2.4881455417923405e+18,34.3296587327404,0.091422044,-5.381803974409712,0.07143224,3.205607615443531,0.099144824,17.010275,7.2607796229157575,0.1119465,15.382799677889519,0.08887747,1.0784341,14.767784,0.00045861272,14.245078,0.00036570898,13.980095,0.00032162637,0.07807541,0.39853,0.2966013
1.015403433765953e+17,34.3377016097021,1.2757524754060372e-07,-5.37928748042932,1.3120059045226361e-07,17.4794998168945,0.00242300005629659,16.88450050354,0.00142300000879914,16.7318992614746,0.00120499997865409,16.6798000335693,0.00190999999176711,16.6375007629395,0.0034640000667423,5500.0,2.0,-3.9,-37.652485,-38.224261,-38.381111,-38.429245,-38.449558,-38.424098,-38.292242,-37.852982,55.076293625619584,4.999055935470601e-06,0.0013579896333913558,15.756195625619583,0.0005000249899357491,15.403051625619582,0.0005000249899357491,15.379311625619588,0.0005000249899357491,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.729262,0.00072005333,15.310412,0.0006108563,15.238989,0.0005916792,-0.02693367,-0.09263897,-0.14032269
1.01540343585649e+17,34.3586136803783,5.777758546578091e-08,-5.37620643075109,5.811679620447722e-08,16.0431003570557,0.00096899998607114,15.503399848938,0.000688000000081956,15.3028001785278,0.000503999995999038,15.1325998306274,0.000717999995686114,15.0732002258301,0.00126100005581975,4900.0,3.0,-1.5,-37.111014,-37.647972,-37.882635,-38.008903,-38.068822,-38.154894,-38.211854,-37.780385,53.12120777298852,7.543932207336688e-07,0.00907518714437258,14.07031377298852,0.0005000005691088076,13.528353772988517,0.0005000005691088076,13.496822772988518,0.0005000005691088076,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.159714,0.00035784458,13.727898,0.00029755576,13.626116,0.00028172287,0.08940029,0.19954395,0.12929344
1.0154034401199696e+17,34.4012879187092,8.270321144371528e-06,-5.37794143479259,8.270321144371528e-06,22.3570995330811,0.0707599967718124,22.2259006500244,0.0834809988737106,21.8784999847412,0.0609619989991188,21.7168006896973,0.0999369993805885,21.25830078125,0.187548995018005,5100.0,5.5,-1.0,-37.318852,-37.752031,-37.957231,-38.04512,-38.103957,-38.185704,-38.26138,-37.797068,59.688964929251995,0.01217088980310547,1.013275635395144,20.607260929251993,0.012181155881086848,20.046584929251992,0.012181155881086848,20.04789692925199,0.012181155881086848,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.174496,0.014728886,20.90939,0.024567671,20.846294,0.027048746,0.56723404,0.8628044,0.79839706
1.0154034401199696e+17,34.4012879187092,8.270321144371528e-06,-5.37794143479259,8.270321144371528e-06,22.3570995330811,0.0707599967718124,22.2259006500244,0.0834809988737106,21.8784999847412,0.0609619989991188,21.7168006896973,0.0999369993805885,21.25830078125,0.187548995018005,5100.0,5.5,-1.0,-37.318852,-37.752031,-37.957231,-38.04512,-38.103957,-38.185704,-38.26138,-37.797068,59.688964929251995,0.01217088980310547,1.013275635395144,20.607260929251993,0.012181155881086848,20.046584929251992,0.012181155881086848,20.04789692925199,0.012181155881086848,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.174496,0.014728886,20.90939,0.024567671,20.846294,0.027048746,0.56723404,0.8628044,0.79839706
1.0154034453748859e+17,34.4537813147641,1.8317501408454273e-06,-5.37661677344551,1.8317501408454273e-06,22.2131004333496,0.0579960010945797,21.1615009307861,0.0268649999052286,20.5587005615234,0.0170799996703863,20.2985000610352,0.0258699990808964,20.0778999328613,0.0552660003304482,4000.0,3.25,-3.0,-35.225606,-36.250156,-36.881139,-37.152842,-37.30668,-37.594752,-37.914181,-37.54029,57.39190129554879,0.0016201156793162995,0.014072457727828613,18.90114929554879,0.001695516090860395,18.096720295548792,0.001695516090860395,18.00761129554879,0.001695516090860395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.05521,0.0032239896,18.530977,0.0031894555,18.329144,0.0031441047,0.15406036,0.4342575,0.3215313
1.0154034461770896e+17,34.461837227131,1.751649455381095e-07,-5.37619191146126,1.784962119572911e-07,18.9030990600586,0.00455600023269653,17.8003005981445,0.00238700001500547,17.2924003601074,0.00160299998242408,17.0076007843018,0.00210699997842312,16.8328990936279,0.00389000005088747,3900.0,3.25,-1.7,-35.179942,-36.261356,-36.782462,-37.039966,-37.199749,-37.465307,-37.763816,-37.412864,54.02661537557829,9.71921308811962e-06,0.0028236795359802814,15.665308375578284,0.0005000944541814599,14.88179937557829,0.0005000944541814599,14.76975137557829,0.0005000944541814599,2.489458496115267e+18,34.461844061195535,0.12753664,-5.376192095177319,0.08689027,0.8670499900318335,0.13159375,7.2194,7.052821619489319,0.13072252,-1.5418958710541004,0.10190988,1.0045458,15.770214,0.0006905209,15.154592,0.0005329271,14.997969,0.00049832475,0.10490608,0.27279186,0.22821712
1.0154034476792486e+17,34.476850404603,2.4321656361525906e-07,-5.37961604947296,2.481197180323108e-07,19.3791007995605,0.00645999982953072,18.3062000274658,0.00314099993556738,17.7630004882813,0.00212100008502603,17.4153995513916,0.00309400004334748,17.3299007415771,0.00545499986037612,4100.0,3.25,-3.5,-35.368317,-36.435696,-37.017464,-37.284671,-37.396393,-37.660306,-37.939679,-37.558723,54.70589089165196,1.908519589967787e-05,0.015351699504745343,16.149584891651962,0.0005003641121248896,15.385211891651963,0.0005003641121248896,15.303167891651961,0.0005003641121248896,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.267002,0.0009153278,15.629872,0.0007075314,15.494062,0.0006503608,0.11741638,0.24466038,0.19089413
1.0154034609032347e+17,34.6091167242148,4.604355027645206e-07,-5.38086064530773,4.5812536092235095e-07,19.0037994384766,0.00566700007766485,18.7054996490479,0.00438500009477139,18.6527996063232,0.00429499987512827,18.6075000762939,0.00658199982717633,18.7199993133545,0.0241449996829033,6100.0,5.5,-2.2,-38.826976,-39.083449,-39.157557,-39.141604,-39.093067,-38.955653,-38.677786,-38.200238,57.76460041252962,0.00013921877421022003,0.01482004779958589,17.91294741252962,0.0005190201027827306,17.70581441252962,0.0005190201027827306,17.720362412529617,0.0005190201027827306,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.812826,0.0019001829,17.532019,0.0019664133,17.531652,0.0020193148,-0.100120544,-0.1737957,-0.18870926
1.0154034642753747e+17,34.642860127237,7.062817144025521e-07,-5.37749131139097,7.105456633433096e-07,20.612699508667,0.0222330000251532,19.5167999267578,0.00810199975967407,19.1581001281738,0.00575200002640486,18.9946994781494,0.00937599968165159,19.0028991699219,0.0237280000001192,4600.0,3.5,-4.0,-35.980818,-37.070656,-37.366255,-37.55156,-37.599541,-37.782732,-37.831224,-37.440901,56.53740821256706,0.000248792309712794,0.021021307153598488,17.858676212567055,0.0005584779434966316,17.32518421256706,0.0005584779434966316,17.25250721256706,0.0005584779434966316,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.82315,0.001926292,17.234108,0.0016793003,17.124098,0.001600608,-0.035526276,-0.0910759,-0.12841034
1.0154034710092162e+17,34.7101456559301,2.7890518309905457e-07,-5.3823924344473,2.796570532726208e-07,20.6231994628906,0.017340000718832,19.4472999572754,0.00734800007194281,18.1371002197266,0.00229800003580749,17.4192008972168,0.00294800009578466,17.1224994659424,0.00550699979066849,3400.0,4.75,-3.5,-33.267813,-34.374927,-35.774033,-36.392952,-36.695125,-37.11721,-37.383062,-37.100074,53.81778639563085,7.979345708202125e-05,0.034611278821658244,15.804576395630846,0.000506326965303153,15.053724395630844,0.000506326965303153,14.873712395630848,0.000506326965303153,2.4894561295878405e+18,34.71014077534986,0.2965831,-5.382427111520721,0.19450954,1.81737171135659,0.3573942,35.498817,-1.9028618219162876,0.26943472,-35.447780100825824,0.2273761,1.0075301,15.997602,0.00081189803,15.463589,0.0006524134,15.199093,0.000574841,0.19302654,0.40986443,0.32538033
1.0154034761311298e+17,34.7612506518027,1.3122942949170878e-06,-5.38128732475457,1.3122942949170878e-06,22.278600692749,0.0688349977135658,20.8248996734619,0.0278570000082254,20.0888996124268,0.0108770001679659,19.7182998657227,0.0155459996312857,19.4228992462158,0.0394169986248016,3400.0,1.0,0.3,-33.842482,-35.31952,-36.047674,-36.407946,-36.62227,-36.950343,-36.997659,-36.668187,56.08155976855496,0.0014855912754924711,0.024973615934061506,18.235216768554963,0.0015674761362838502,17.70290076855496,0.0015674761362838502,17.569372768554956,0.0015674761362838502,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.294037,0.0024976353,17.799585,0.0024140074,17.564777,0.0022146485,0.058820724,0.09668541,-0.004594803
1.0154034832254245e+17,34.8322759048095,5.052712855958718e-08,-5.38169771100512,5.049856366499755e-08,16.8579006195068,0.00147999997716397,15.6828002929688,0.000752000021748245,14.9989995956421,0.000436000002082437,14.6681995391846,0.0006520000169985,14.4504995346069,0.00100000004749745,3700.0,5.0,-2.0,-34.649567,-35.843142,-36.516008,-36.849203,-37.02512,-37.323062,-37.68863,-37.339193,51.47503711411756,8.742208168183089e-07,0.0071769342552471665,13.255975114117561,0.0005000007642614524,12.405407114117558,0.0005000007642614524,12.291844114117561,0.0005000007642614524,2.4894496699575956e+18,34.83227165873695,0.039986644,-5.38173213686211,0.031613715,3.2783063944684185,0.04800555,38.6765,-5.203871175929238,0.04437884,-38.32481128114587,0.038634166,0.95346576,13.378269,0.00023865385,12.785312,0.00018199923,12.615684,0.00016653944,0.122294426,0.37990475,0.3238392
1.0154034836914795e+17,34.836945253741,1.9469456223065261e-07,-5.37708128972999,1.9438467519833834e-07,17.9810009002686,0.00279200007207692,17.6380004882813,0.00230700010433793,17.5282001495361,0.00169199996162206,17.4948997497559,0.00278199999593198,17.4570999145508,0.00703600002452731,5800.0,4.5,-2.0,-37.963079,-38.290619,-38.392732,-38.425367,-38.446214,-38.362388,-38.196321,-37.737856,55.889637560286246,1.4645039615307128e-05,0.00046167729392922554,16.631249560286243,0.0005002144312045923,16.31231656028625,0.0005002144312045923,16.307781560286244,0.0005002144312045923,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.679895,0.0010995475,16.370876,0.0010087804,16.329018,0.0010032717,0.04864502,0.058559418,0.02123642
1.0154034866475141e+17,34.866534700042,7.188633776231739e-07,-5.38243120152454,7.249201601330888e-07,20.9389991760254,0.0238920003175735,19.8810005187988,0.0109660001471639,19.3955001831055,0.00632800022140145,19.0345993041992,0.00976600032299757,19.0883007049561,0.0253120008856058,4200.0,1.25,-4.0,-35.54083,-36.62335,-37.116445,-37.364621,-37.461152,-37.710507,-37.924205,-37.548623,56.45559526715573,0.00029343931526925704,0.06808488754145516,17.84908826715573,0.0005797470411702766,17.15039026715573,0.0005797470411702766,17.06297226715573,0.0005797470411702766,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.942953,0.002068127,17.330364,0.0017787825,17.195393,0.0017161919,0.09386444,0.1799736,0.13241959
1.0155034239190456e+17,34.2392466472876,3.412402330293387e-07,-5.37157703906749,3.4427540268944115e-07,20.2129993438721,0.0121950004249811,19.0408992767334,0.00509200012311339,18.195499420166,0.00290199997834861,17.7360992431641,0.00398400006815791,17.5921993255615,0.00835600029677153,3700.0,5.5,-2.4,-34.328455,-35.483018,-36.334798,-36.731873,-36.913135,-37.244443,-37.625758,-37.291429,54.48059904165287,5.375262039922789e-05,0.00898488951693932,16.340156041652875,0.0005028810437864838,15.473841041652875,0.0005028810437864838,15.345170041652873,0.0005028810437864838,2.4881474015137925e+18,34.23925789316634,0.19005981,-5.371585268918616,0.16178396,1.3948119106916095,0.2236969,15.469125,12.8568739205422,0.22820489,-8.602011973240336,0.20607717,0.9777224,16.475655,0.0008967984,15.944246,0.0007383998,15.712429,0.0006796039,0.13549805,0.47040558,0.36725903
1.0155034252291114e+17,34.2523086640719,5.44032207726162e-07,-5.3744917962773,5.50120665932083e-07,19.5613994598389,0.00812300015240908,19.1599006652832,0.00632200017571449,19.0212993621826,0.00474500004202127,18.9204006195068,0.00872499961405993,18.9554996490479,0.0200520008802414,5500.0,5.25,-2.3,-37.86896,-38.249087,-38.395571,-38.448095,-38.46732,-38.453371,-38.361459,-37.900563,57.37573967834978,0.00012133484013262036,0.009394396647865295,18.026368678349783,0.000514511558111194,17.633280678349777,0.000514511558111194,17.63117667834978,0.000514511558111194,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.10779,0.002077447,17.746492,0.0020236436,17.675173,0.0020286858,0.0814209,0.113212585,0.04399681
1.015503428051292e+17,34.2805663571602,4.320195981863623e-07,-5.36769115971834,4.3701139895720907e-07,18.8251991271973,0.00463700015097857,18.6079998016357,0.00415300019085407,18.5251998901367,0.00444399984553456,18.5345001220703,0.00616100011393428,18.4895992279053,0.0131470002233982,6100.0,1.5,-1.6,-38.395863,-38.595077,-38.661159,-38.670219,-38.688592,-38.575079,-38.375006,-37.904384,57.16480907930351,5.385997057809019e-05,0.0019069049633157157,17.693730079303506,0.0005028925297025923,17.40880307930351,0.0005028925297025923,17.416425079303508,0.0005028925297025923,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.703112,0.0017759502,17.42691,0.0018024594,17.383438,0.001839417,0.009382248,0.01810646,-0.032987595
