ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.77141640069284e+17,164.006945544349,1.5307042555793946e-06,57.6193972643038,1.5307042555793946e-06,22.8766994476318,0.0584679991006851,21.8246002197266,0.0231810007244349,20.3901996612549,0.0148940002545714,19.7626991271973,0.0224740002304316,19.2423000335693,0.041227001696825,3300.0,5.25,-3.8,-32.799245,-33.959274,-35.344366,-35.974692,-36.505243,-37.08511,-37.431327,-37.101567,55.723797258355205,0.0012764886624549178,0.03474510867154359,17.734687258355205,0.0015064605223423365,16.906470258355203,0.0015064605223423365,16.7742302583552,0.0015064605223423365,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.328411,0.016208228,-999,-999,0.55418015,436527104.0,52.0,66.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.774416340143966e+17,163.401484700154,6.172226321721594e-08,57.8715575886421,5.893110199391639e-08,17.3836994171143,0.00120199995581061,16.1949996948242,0.000532999983988702,15.6145000457764,0.000614000018686056,15.3214998245239,0.00126699998509139,15.1518001556396,0.00143199996091425,3700.0,1.0,-0.2,-34.744717,-35.925188,-36.501898,-36.789961,-36.965357,-37.246466,-37.474846,-37.170693,52.106570323867516,1.1523603499854276e-06,0.00015444644391925867,13.956104323867518,0.0008000008299585546,13.245724323867515,0.0008000008299585546,13.087877323867517,0.0008000008299585546,8.542545340209702e+17,163.40149505996743,0.021168083,57.87154070686685,0.023799093,2.8509398804358956,0.033771273,12.566479,4.368643845251545,0.026621958,-11.782671546980312,0.030621657,1.0008228,-999,-999,-999,-999,13.191084,0.0013657957,-999,-999,0.103206635,503635968.0,60.0,81.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.7699163638087702e+17,163.638175485848,1.541242859203552e-06,57.4968842884002,1.5260647929852154e-06,21.6228008270264,0.0179880000650883,21.266300201416,0.0132299996912479,21.039400100708,0.0284570008516312,21.0352993011475,0.0774680003523827,20.7266998291016,0.111690998077393,5312.5,1.5,1.0,-37.660716,-38.106709,-38.305922,-38.379456,-38.431465,-38.413502,-38.357203,-37.907182,59.302629871615764,0.003956914413152549,0.19692091462356454,19.985127871615763,0.004036975560121015,19.559426871615766,0.004036975560121015,19.547447871615763,0.004036975560121015,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,19.657892,0.12279698,-999,-999,0.11044502,436527104.0,52.0,60.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.7740163644270205e+17,163.644278252823,1.0456426574018726e-07,57.8344373468382,1.0315273730710221e-07,18.6695995330811,0.00422499980777502,17.2910995483398,0.00135899998713285,16.3997993469238,0.000767000019550323,15.9799003601074,0.00134299998171628,15.8797998428345,0.00228799995966256,3500.0,5.0,-1.7,-33.745331,-35.103002,-35.991836,-36.396061,-36.592183,-36.940462,-37.204449,-36.906702,52.3976307648541,5.464877227404409e-06,0.030193103798856202,14.553168764854103,0.0008000186653341975,13.807181764854102,0.0008000186653341975,13.642928764854098,0.0008000186653341975,8.602113787824833e+17,163.64423845420495,0.03429985,57.834437278433874,0.037508562,2.285148719719874,0.05110399,25.744616,-25.60514223140405,0.04392322,2.676181530269033,0.047470845,1.0286025,-999,-999,-999,-999,13.836479,0.0018705426,-999,-999,0.19355011,503635968.0,60.0,96.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.7738163467148758e+17,163.467177144715,7.705783661074838e-08,57.8223659920519,7.221041092437714e-08,17.0214996337891,0.000896000012289733,16.6261005401611,0.000671999994665384,16.5865993499756,0.000945999985560775,16.5140991210938,0.0020240000449121,16.5132999420166,0.00320099992677569,5812.5,0.0,-0.3,-38.313474,-38.664824,-38.745318,-38.790209,-38.809413,-38.685768,-38.47081,-38.010741,55.30461997127577,3.298458540111324e-06,0.006867067805100725,15.714851971275767,0.0008000067998640642,15.44780997127577,0.0008000067998640642,15.445878971275766,0.0008000067998640642,8.602582111058808e+17,163.4671580102489,0.028842121,57.82235152549703,0.03297567,0.4084912256395445,0.044722807,13.841499,-9.048468043566638,0.036433544,-10.474364824310321,0.042372778,0.99163514,-999,-999,-999,-999,15.144776,0.0038523558,-999,-999,-0.30110264,503635968.0,60.0,94.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.7711164234861805e+17,164.234864939278,1.2614671918722894e-07,57.5977590050378,1.1799201521253935e-07,17.948299407959,0.00158000004012138,17.6180000305176,0.00111299997661263,17.6056995391846,0.00156700005754828,17.5426998138428,0.00366899999789894,17.4867000579834,0.00745100015774369,5937.5,0.0,-0.4,-38.463766,-38.764124,-38.820514,-38.851208,-38.899881,-38.728812,-38.495403,-38.031211,56.387816122141054,1.5033924518071701e-05,0.006322354772693335,16.755004122141056,0.0008001412493344003,16.50641312214105,0.0008001412493344003,16.508605122141052,0.0008001412493344003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.370241,0.008133077,-999,-999,-0.13836479,436527104.0,52.0,102.0,10.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.775816410185076e+17,164.101558281099,5.101567885251231e-07,57.988973273939,5.073322175807769e-07,20.698299407959,0.0178350005298853,19.5048007965088,0.00665599992498755,18.6324005126953,0.00370000000111759,18.4552993774414,0.00621500005945563,18.4085998535156,0.0179650001227856,3200.0,0.0,0.3,-35.048846,-36.40498,-37.124169,-37.358441,-37.345604,-36.882624,-35.60779,-34.613289,55.78417180893375,0.00014748940681228668,0.09438312767658606,17.99754780893375,0.0008134820988330599,18.79038180893375,0.0008134820988330599,19.322882808933745,0.0008134820988330599,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.406662,0.009152378,-999,-999,-2.9162216,436527104.0,52.0,79.0,20.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.768816347647186e+17,163.476540260295,2.543032777102581e-07,57.4065391051826,2.353342406148205e-07,19.7397003173828,0.00472099985927343,18.5638999938965,0.00208700005896389,17.5879001617432,0.00175299996044487,17.0977993011475,0.00345800002105534,16.8929004669189,0.0044379997998476,3500.0,4.0,-2.4,-33.980745,-35.143866,-36.151949,-36.613608,-36.831364,-37.155811,-37.376219,-37.092256,53.70864075530884,1.2274004829552161e-05,0.0041066773143442524,15.648829755308842,0.000800094151456287,14.946421755308844,0.000800094151456287,14.768384755308842,0.000800094151456287,8.54183336347285e+17,163.47653911889896,0.06769197,57.406535605152236,0.076422125,1.3437644034296268,0.110594705,2.5477786,-0.9981776342051347,0.09412861,-2.3441026504132116,0.1171253,1.0064951,-999,-999,-999,-999,14.629819,0.0027321544,-999,-999,-0.13856602,503635968.0,60.0,87.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.777816417982453e+17,164.179779911812,1.37129791681503e-06,58.153798449245,1.3509644982616206e-06,21.2168998718262,0.0139070004224777,21.0694999694824,0.0123829999938607,21.1725997924805,0.0267340000718832,20.9810009002686,0.0527889989316463,20.8111991882324,0.149272993206978,6125.0,0.0,1.0,-38.66142,-38.806596,-38.839496,-38.883363,-38.914592,-38.73571,-38.503991,-38.031665,59.85892160415345,0.005226111003723612,0.19968113497757292,20.219211604153454,0.005286987443075784,19.968930604153453,0.005286987443075784,19.979256604153452,0.005286987443075784,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,18.090197,0.057434462,-999,-999,-1.8890591,436527232.0,52.0,66.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.772616392621103e+17,163.926202823458,3.833746977259261e-06,57.716335398008,3.833746977259261e-06,23.1009006500244,0.0628790035843849,22.4542007446289,0.0357629992067814,21.5984001159668,0.0440700016915798,20.8183002471924,0.0556089989840984,20.673999786377,0.115750998258591,3800.0,4.5,-3.5,-34.520894,-35.48623,-36.511106,-36.956955,-37.132077,-37.455681,-37.806535,-37.455892,57.838423557293005,0.004733116123799796,0.6904387001937793,19.478742557293007,0.004800248768696639,18.64588855729301,0.004800248768696639,18.534531557293004,0.004800248768696639,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.355751,0.02156449,-999,-999,-1.1787796,436527104.0,52.0,33.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.7763164343425494e+17,164.343393369529,2.95442223520601e-07,58.0285045930103,2.7907095930020553e-07,19.2928009033203,0.00372499995864928,18.815299987793,0.00232700002379715,18.5832004547119,0.00325300008989871,18.6128005981445,0.0083619998767972,18.6909008026123,0.0252560004591942,5750.0,5.0,-2.2,-38.125405,-38.624495,-38.743713,-38.746067,-38.777647,-38.712221,-38.545184,-38.069915,57.39016179937698,0.00014753223290438883,0.06719068886211486,17.773940799376984,0.0008134898645624018,17.458977799376985,0.0008134898645624018,17.47224679937698,0.0008134898645624018,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.10981,0.016124535,-999,-999,-0.3624363,436527232.0,52.0,100.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.7689163662819392e+17,163.662842569756,4.948150232567737e-08,57.4109593402543,4.858753259559007e-08,15.3250999450684,0.000394000002415851,14.9474000930786,0.000407000014092773,14.6687002182007,0.000335999997332692,14.6134004592896,0.000645999971311539,14.6157999038696,0.00097200000891462,5375.0,3.5,1.0,-37.693966,-38.129441,-38.325708,-38.396174,-38.424655,-38.41807,-38.349115,-37.909602,53.01575654303582,3.591761983694615e-07,0.02003413839210741,13.69368654303582,0.0008000000806297093,13.280641543035822,0.0008000000806297093,13.258154543035822,0.0008000000806297093,8.571851448259341e+17,163.66286185952478,0.011643762,57.41095309034452,0.013351152,1.2546712900459305,0.01950261,10.135242,5.619625949974429,0.015401932,-8.434627493265609,0.018400516,1.0902665,-999,-999,-999,-999,13.233674,0.0014014568,-999,-999,-0.02448082,503635968.0,60.0,105.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.771816377729233e+17,163.77730992317,2.663344218706412e-07,57.6521108748757,2.6612651836856975e-07,19.2243995666504,0.00333400000818074,18.9794998168945,0.00262699997983873,18.8323993682861,0.00424000015482306,18.7716007232666,0.0101410001516342,18.7301998138428,0.0233219992369413,5750.0,0.0,1.0,-38.250255,-38.52129,-38.623149,-38.676435,-38.717264,-38.612847,-38.449869,-37.984585,57.45294420981113,0.00013654996374897138,0.007544092152557361,17.936097209811127,0.0008115700170655921,17.61707520981113,0.0008115700170655921,17.620359209811124,0.0008115700170655921,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.725323,0.01251593,-999,-999,-0.8950367,444915712.0,53.0,83.0,5.0,262160391.0,524416.0,196608.0,262160391.0,524416.0,196608.0,262160391.0,524416.0,196608.0,262160391.0,524416.0,196608.0,262160391.0,524416.0,196608.0
1.7740163619507622e+17,163.619512524322,4.846113842128854e-06,57.8379187386821,4.846113842128854e-06,24.0058994293213,0.13136699795723,22.5694999694824,0.040098000317812,21.5526008605957,0.0419979989528656,21.1837005615234,0.072564996778965,21.0109004974365,0.168702006340027,3400.0,5.5,-1.6,-33.806578,-35.22333,-36.149432,-36.562157,-36.754787,-37.080565,-37.180463,-36.878004,57.75170684484628,0.010871003079701748,0.031537865484004154,19.767141844846282,0.010900399440336344,19.18524384484628,0.010900399440336344,19.025702844846283,0.010900399440336344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,19.454166,0.09141739,-999,-999,0.42846298,436527104.0,52.0,21.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.7710163997982797e+17,163.997979753143,8.749813055343239e-08,57.5893456203836,8.4513768631519e-08,18.1842002868652,0.001899000024423,17.086799621582,0.000818000000435859,16.3481998443604,0.000920000020414591,16.1893005371094,0.00213099992834032,16.0790996551514,0.00253499997779727,4100.0,5.5,-3.5,-35.330599,-36.398775,-37.037134,-37.311308,-37.435206,-37.687861,-37.971949,-37.58806,53.46797930919784,3.2178221426106154e-06,0.05788856512232656,14.876118309197839,0.0008000064714609135,14.110030309197834,0.0008000064714609135,14.03191930919784,0.0008000064714609135,8.601904880615612e+17,163.99796826203138,0.034163848,57.58935957530716,0.03565945,1.6868522415711737,0.05136523,11.808959,-3.4833855503721693,0.045152076,11.283506851856158,0.04823993,0.9899521,-999,-999,-999,-999,14.457891,0.0025847391,-999,-999,0.42597198,503635968.0,60.0,103.0,10.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.773416374243172e+17,163.742428553707,7.596459103172735e-07,57.7886743824479,7.299604088550613e-07,21.8187007904053,0.0203380007296801,20.6350994110107,0.00794399995356798,19.5977993011475,0.00771600008010864,19.2166004180908,0.011913999915123,18.931999206543,0.0245290007442236,3500.0,4.0,-2.5,-34.016381,-35.202454,-36.195868,-36.650186,-36.865204,-37.173718,-37.335116,-37.063944,55.81396104665739,0.00025597866753333316,0.01789797407689713,17.73624304665739,0.0008399554025257178,17.09284504665739,0.0008399554025257178,16.902017046657388,0.0008399554025257178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.102175,0.013768276,-999,-999,0.20015717,436527104.0,52.0,99.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
