source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe
2035201318745562624,298.0555722592503,0.21379042,34.04936427664443,0.27215785,0.12750434047393136,0.3050679,0.41795397,5.9387016,-2.2551245867600125,0.29322022,-5.4938682686334985,0.34567073,0.9856632
2035201284385810304,298.06554239254785,0.29128495,34.04585514566755,0.36157376,0.10336666767709335,0.41798866,0.24729538,4.386149,0.10458340992827886,0.3965023,-4.384902043324333,0.46324334,1.1675345
2035201284385814784,298.06276061717386,0.25872058,34.04534362019912,0.32122174,0.38290268480429024,0.36444867,1.0506355,5.8095345,-2.289574532659251,0.3637084,-5.339338897513375,0.41488907,0.9929673
2035201284393206272,298.07808668324776,0.37924886,34.04857346478218,0.4696412,0.2531348189189825,0.55638695,0.45496184,5.4368043,-2.431986246621753,0.5721375,-4.862538740271925,0.65582937,1.0513023
2035201284393207296,298.0679856236678,0.008168719,34.04943224638876,0.010011127,3.6954313189418535,0.011307524,326.81174,19.049456,-19.048260357667818,0.011444518,0.2134717247478418,0.012834545,0.9926808
2035201284393212672,298.0725605689294,0.041210588,34.05268244031346,0.05103543,0.6594900260448565,0.056872986,11.5958395,6.994851,4.991063429382973,0.05848317,-4.9007377185932866,0.06382156,1.0017568
2035201284393214592,298.0656240808923,0.8158975,34.05453179711253,1.1665603,0.360019054103084,1.377836,0.2612931,2.2710624,-0.5533721826556743,1.1545318,-2.202612790613811,1.382102,1.1910791
2035201284393222784,298.0698925614305,0.05621659,34.05918100012519,0.06839046,0.3921858073116901,0.07634016,5.1373463,4.6002336,-0.2417409537504751,0.081991784,-4.593877223235718,0.087485336,1.0863509
2035201314415102592,298.0482013539183,0.07357143,34.04021897324719,0.09142293,0.27851301475669604,0.10017362,2.780303,4.740716,-2.6696068838626053,0.10328852,-3.9175998125013263,0.12103427,1.0022649
2035201314415110912,298.0505492296035,0.09256641,34.043783999938206,0.1125858,0.09351515412727049,0.1259846,0.74227446,4.134872,-2.694024855556755,0.129052,-3.136781438730956,0.1554789,0.9983637
2035201314415111424,298.0454981893272,0.693656,34.04408172640519,1.05853,0.7604540579321994,1.1880844,0.6400674,5.6634364,-4.109485640889685,0.90819645,-3.8970039369518292,1.1955299,1.1480253
2035201314415119232,298.05522330002265,0.122301646,34.04693975521519,0.14577389,0.10751924803578553,0.16371255,0.65675634,5.3606014,-1.8256322357084236,0.17744882,-5.040150348974088,0.19055355,0.9853257
2035201314415122304,298.0481654354022,0.07391922,34.04808564589321,0.087718375,0.25502721500378056,0.10307251,2.4742506,6.176883,-4.40462807200127,0.1080175,-4.330489101906408,0.12407629,1.0116432
2035201314415124608,298.0565137638262,0.11914078,34.04932164442029,0.14794181,0.22036975911497564,0.16769522,1.3141087,5.462859,-2.290913137820592,0.1678565,-4.959288880824894,0.19749728,1.0161446
2035201314415129856,298.05627516274853,0.09499085,34.0514325562164,0.11508035,0.2157927233297968,0.12987241,1.6615748,6.6865845,-3.2210341842269843,0.13525221,-5.859637442828595,0.15225567,1.0157902
2035201314415130368,298.05176016362475,0.06508466,34.051740831145096,0.083005086,0.02329219391918205,0.08823946,0.26396573,4.3285217,-2.22397089102695,0.09292084,-3.713496132723434,0.11340502,0.9980209
2035201314415135872,298.04435508666313,0.04215061,34.05321808505944,0.048660215,0.648976331359819,0.058871735,11.023563,6.4154024,-1.414319481962288,0.06318951,-6.257562385947413,0.06835737,1.0154737
2035201314415137792,298.0527540628795,0.11952484,34.054844071575225,0.14009969,0.14861226043669093,0.15530793,0.9568878,3.6587958,-1.53382823658741,0.1733694,-3.3217703798981053,0.18773563,0.9839221
