objid,raMean,decMean,raMeanErr,decMeanErr,gPSFMag,gPSFMagErr,gKronMag,gKronMagErr,rPSFMag,rPSFMagErr,rKronMag,rKronMagErr,iPSFMag,iPSFMagErr,iKronMag,iKronMagErr,zPSFMag,zPSFMagErr,zKronMag,zKronMagErr,yPSFMag,yPSFMagErr,yKronMag,yKronMagErr,objInfoFlag,qualityFlag,nDetections,nStackDetections,ginfoFlag,ginfoFlag2,ginfoFlag3,rinfoFlag,rinfoFlag2,rinfoFlag3,iinfoFlag,iinfoFlag2,iinfoFlag3,zinfoFlag,zinfoFlag2,zinfoFlag3,yinfoFlag,yinfoFlag2,yinfoFlag3,pmra,pmdec
169693240895389867,324.089565533713,51.4159680785737,0.000978551474090107,0.000965877520194641,18.9116992950439,0.00510400021448731,18.9176998138428,0.00650699995458126,17.6762008666992,0.00223199999891222,17.6966991424561,0.00310100009664893,17.0195007324219,0.00158000004012138,17.1319007873535,0.0020949998870492,16.826000213623,0.00305900000967085,-999,-999,16.5074005126953,0.00378699996508658,16.7996006011963,0.00948300026357174,436527104,52,34,4,102776839,128,196608,102776839,128,196608,35651585,0,196608,35651585,4,196608,35651585,0,196608,24.4372671691353,-6.50820896365474
169693240838895952,324.0839475119,51.4127058789031,0.0126493890183504,0.0126493890183504,26.61669921875,4.60065984725952,-999,-999,22.6109008789063,0.10598199814558,-999,-999,20.9729995727539,0.0387319996953011,21.1557998657227,0.0645290017127991,19.9004993438721,0.0370320007205009,20.3432998657227,0.0703020021319389,19.169900894165,0.0349630005657673,19.5125007629395,0.0644949972629547,503635968,60,28,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-13.2189409351187,0.950667192325664
169693240835607853,324.083552933529,51.4143065770677,0.00506320409139477,0.00506320409139477,23.0067005157471,0.143249005079269,22.531099319458,0.155236005783081,21.191499710083,0.0302750002592802,21.2940998077393,0.045474998652935,20.050500869751,0.015684999525547,20.1095008850098,0.0242640003561974,19.1292991638184,0.0146559998393059,19.2845001220703,0.022817000746727,18.6091995239258,0.0193620007485151,18.7007999420166,0.031615998595953,503636096,60,49,5,35667969,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,3.20047052720298,5.4440087509401
169693240825879766,324.08253480101,51.4158546681067,0.0124801342050662,0.0124801342050662,23.9554996490479,0.334517002105713,-999,-999,22.3047008514404,0.0794650018215179,-999,-999,21.0856990814209,0.036506000906229,21.2828998565674,0.0622290000319481,20.1877002716064,0.0374710001051426,20.5316009521484,0.0681340023875237,19.5195999145508,0.0409829989075661,19.6558990478516,0.0628760010004044,436527104,52,34,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-5.31636891639976,-8.76665263931653
169693240811217920,324.081033948522,51.4144010063069,0.0164277616401105,0.0164277616401105,23.7856998443604,0.301829993724823,-999,-999,22.0722007751465,0.0675420016050339,22.5473003387451,0.149945005774498,21.0806999206543,0.0422950014472008,21.2264995574951,0.067840002477169,20.3433990478516,0.0435759983956814,20.5130996704102,0.0681559965014458,20.0795993804932,0.0677869990468025,20.2497005462646,0.10495500266552,436527104,52,22,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-19.1246577812551,9.17113181049783
169693240794048966,324.079354893005,51.4152220573228,0.00542444549833042,0.00542444549833042,22.7654991149902,0.11897400021553,23.0776996612549,0.213175997138023,21.0072994232178,0.0269499998539686,21.3265991210938,0.049880001693964,19.9493007659912,0.0146430004388094,20.0792999267578,0.0225179996341467,19.2560005187988,0.0168750006705523,19.4626998901367,0.0260749999433756,18.8775997161865,0.0238049998879433,19.0562992095947,0.0370820015668869,436527104,52,44,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-21.5939099392775,22.8238122945867
169693240783046410,324.078306724956,51.4130863127458,0.00233346207657698,0.00227335570270904,22.2506999969482,0.0776780024170876,22.2602996826172,0.103704996407032,20.0410995483398,0.0121430000290275,20.1816997528076,0.0175369996577501,18.6606006622314,0.00571799976751208,18.7220993041992,0.0080979997292161,17.7394008636475,0.0049979998730123,17.8342990875244,0.00717000011354685,17.1303997039795,0.0055740000680089,17.2677993774414,0.00866399984806776,503635968,60,48,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-7.01863548992315,-0.630529752018187
169693240761326942,324.076193230718,51.4135883722583,0.0231823939925507,0.0231823939925507,23.6996002197266,0.282346993684769,-999,-999,22.6613006591797,0.107773996889591,23.2283000946045,0.266853988170624,21.3141994476318,0.0555699989199638,21.5471000671387,0.0938550010323524,20.6439990997314,0.0584900006651878,20.6550006866455,0.0807029977440834,20.13450050354,0.070253998041153,20.4748992919922,0.129463002085686,436527104,52,11,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-18.1722126748421,6.9723383962868
169693240756630971,324.075703147009,51.408404010729,0.0361464047091515,0.0361464047091515,23.903600692749,0.356009989976883,-999,-999,22.9755001068115,0.16185000538826,-999,-999,21.5407009124756,0.0639059990644455,21.7082004547119,0.107225000858307,20.8931007385254,0.0944119989871979,-999,-999,20.242000579834,0.0885709971189499,-999,-999,436527104,52,7,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,24.2933419532943,19.1772578178647
169693240740970133,324.074097538642,51.407854892945,0.00303888718370644,0.00305809763233411,21.4256992340088,0.0339929983019829,21.494499206543,0.0486290007829666,19.8985004425049,0.0114919999614358,20.0708999633789,0.0167169999331236,19.1324005126953,0.00819099973887205,19.2180004119873,0.0132200000807643,18.5958003997803,0.0144969997927547,18.668399810791,0.0216499995440245,18.1473007202148,0.0187899991869926,18.4106998443604,0.0300030000507832,436527104,52,46,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-5.48938607030364,-2.59113221970603
169693240694986438,324.06948895235,51.4131157348027,0.000537846853282339,0.00053212081017215,17.996000289917,0.0038459999486804,17.9589004516602,0.0039380001835525,16.8759994506836,0.0015770000172779,16.8750991821289,0.00180199998430908,16.2681007385254,0.00110899994615465,16.2721004486084,0.00118599995039403,15.7959003448486,0.00138100003823638,15.8628997802734,0.00161499995738268,15.4645004272461,0.00179100001696497,15.5241003036499,0.00235500000417233,503635968,60,57,5,102776839,128,196608,102760517,128,196608,102760517,128,196608,102760517,128,196608,102760517,128,196608,2.55232828544452,2.5280030738553
169693240666039188,324.066579963632,51.4153533479752,0.017006099749612,0.017006099749612,24.6930999755859,0.604744970798492,-999,-999,22.6177005767822,0.121697999536991,23.1403999328613,0.287800997495651,21.3425998687744,0.046569999307394,21.6005992889404,0.0852610021829605,20.4318008422852,0.0469390004873276,20.9804992675781,0.109269998967648,19.7728996276855,0.078185997903347,20.2110996246338,0.137997001409531,436527104,52,24,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,18.0394243924372,-46.7166148909532
169693240656082127,324.065593924252,51.4094969011678,0.00603719170498398,0.00603719170498398,22.5753993988037,0.084247998893261,22.8374004364014,0.141824007034302,20.9228992462158,0.0322760008275509,20.7576999664307,0.0470299981534481,20.0414009094238,0.0151530001312494,20.2810001373291,0.0248770006000996,19.3299999237061,0.0200059991329908,19.5076007843018,0.0301350001245737,18.9890003204346,0.0311500001698732,19.1238994598389,0.0508209988474846,436527104,52,38,5,35651585,0,196608,35667969,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-15.7149346183541,-37.0211869503741
169693240654538925,324.065484061526,51.4152112389547,0.0302007621222558,0.0302007621222558,25.7129993438721,1.59474003314972,-999,-999,22.5454006195068,0.117064997553825,23.0541000366211,0.27165299654007,21.5097007751465,0.0532190017402172,21.8185997009277,0.100574001669884,20.8957004547119,0.0698760002851486,-999,-999,20.3185997009277,0.0985139980912209,20.7432994842529,0.198353007435799,436527104,52,10,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,24.9578950670215,-29.413778677815
169693240640352174,324.06404180398,51.4095713991675,0.0127633483966654,0.0127633483966654,24.3822994232178,0.431504011154175,-999,-999,22.1163005828857,0.0796789973974228,22.3183994293213,0.139461994171143,20.9020004272461,0.03057000041008,21.387300491333,0.0661770030856133,20.2164001464844,0.0400430001318455,20.570499420166,0.0725480020046234,19.738899230957,0.0548849999904633,20.0478992462158,0.0960239991545677,436527104,52,31,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,3.1258325906872,-3.51163109844208
169693240614226516,324.061337091242,51.4131778256219,0.0110191584311931,0.0110191584311931,25.1558990478516,1.07414996623993,-999,-999,22.6567993164063,0.140138998627663,-999,-999,21.0018997192383,0.032455001026392,21.1481990814209,0.0529740005731583,19.9827003479004,0.0319520011544228,20.096399307251,0.0480850003659725,19.2721996307373,0.0361840017139912,19.2801990509033,0.0528899990022182,436527104,52,29,3,35651585,4,196608,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,-18.2113372705801,-0.505166034919639
169693240610327187,324.061145199485,51.4137453855702,0.0221244094730978,0.0221244094730978,23.6774005889893,0.240170001983643,-999,-999,22.0655002593994,0.0750209987163544,22.0872993469238,0.143997997045517,21.2509994506836,0.0441519990563393,21.7537002563477,0.100221998989582,20.5272998809814,0.0464739985764027,20.8584995269775,0.0868529975414276,20.2350006103516,0.0862499997019768,20.6474990844727,0.167188003659248,436527104,52,14,4,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,6.21418771201773,-24.2816218703652
169693240572960263,324.057277348962,51.4079668119381,0.000367726310737718,0.000362209590383152,17.1042003631592,0.00158000004012138,17.1870994567871,0.0015020000282675,16.2434005737305,0.00107700005173683,16.3584995269775,0.0010659999679774,16.0293006896973,0.000969999993685633,16.032600402832,0.00096600002143532,15.7557001113892,0.00118499994277954,15.8425998687744,0.00138599995989352,15.7018995285034,0.00222899997606874,15.7341995239258,0.00276999990455806,503635968,60,67,5,102760517,128,196608,102760517,128,196608,102760453,128,196608,102760517,128,196608,102760517,128,196608,-12.027815427269,-6.25926975866498
169693240570598242,324.056893003671,51.4145806685852,0.0074744611560612,0.0074744611560612,23.326000213623,0.173031002283096,-999,-999,21.3619995117188,0.0347689986228943,21.432300567627,0.0565310008823872,20.3649997711182,0.0197119992226362,20.6900997161865,0.0363789983093739,19.7803993225098,0.0242509990930557,20.0193996429443,0.0394419990479946,19.3355007171631,0.0392180010676384,19.6539993286133,0.0687279999256134,436527104,52,46,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,9.69785936179749,-7.70677879687364
169693240524939341,324.052517450453,51.4154857616281,0.00986630444299111,0.00986630444299111,23.2362003326416,0.160600006580353,-999,-999,21.5548000335693,0.0401559993624687,21.7975997924805,0.0713919997215271,20.4883995056152,0.0260770004242659,20.7276992797852,0.0448129996657372,19.9179000854492,0.0336049981415272,20.2544994354248,0.0600860007107258,19.7462997436523,0.0577739998698235,20.0641994476318,0.100404001772404,436527104,52,34,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,2.40521575135986,-8.43104193128675
169693240513069538,324.051298437826,51.4157323913021,0.0115764586757867,0.0115764586757867,23.8775997161865,0.29661700129509,-999,-999,22.0331001281738,0.0590649992227554,22.2278995513916,0.103127002716064,20.8225002288818,0.0395539999008179,20.9419994354248,0.0558019988238811,19.8894004821777,0.0289249997586012,19.9944000244141,0.0426810011267662,19.6212005615234,0.0497770011425018,19.9190998077393,0.0882730036973953,436527104,52,31,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35667969,0,196608,35651585,0,196608,25.5222474709112,-0.363072637753315
169693240511632288,324.051181419671,51.4095328824679,0.00939838738900841,0.00939838738900841,24.2777996063232,0.376626998186111,-999,-999,21.957799911499,0.0551799982786179,22.5569000244141,0.141613006591797,20.7287998199463,0.0348200015723705,20.9235000610352,0.0549100004136562,19.8516998291016,0.0319989994168282,20.1149005889893,0.0514080002903938,19.3412990570068,0.0328390002250671,19.7290000915527,0.0613749995827675,436527104,52,42,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-12.3351720504811,-6.19206611625288
169693240482872051,324.048294447499,51.409494839853,0.0150253045401964,0.0150253045401964,24.345100402832,0.394430994987488,-999,-999,22.4789009094238,0.104493997991085,-999,-999,21.1611995697021,0.0414629988372326,21.4274997711182,0.0754730030894279,20.5891990661621,0.0466019995510578,20.8997001647949,0.0841540023684502,20.1305999755859,0.0665389969944954,20.5508995056152,0.131128996610641,436527104,52,27,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-33.6807298658627,10.7307442080626
169693240473394061,324.047402396275,51.411160691032,0.0159441835681314,0.0159441835681314,24.4337005615234,0.45100799202919,-999,-999,22.9712009429932,0.204151004552841,-999,-999,21.3185005187988,0.0406560003757477,21.4794998168945,0.0690160021185875,20.5739002227783,0.0491279996931553,20.8654003143311,0.0864600017666817,20.1912994384766,0.0707570016384125,20.7073993682861,0.151709005236626,436527104,52,23,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-24.012786886755,9.06253597256877
169693240463279679,324.046326250472,51.4158222970976,0.00983487242425087,0.00983487242425087,24.4099006652832,0.409197986125946,-999,-999,22.0898990631104,0.0620420016348362,22.5941009521484,0.150466993451118,20.8092002868652,0.0318490006029606,20.9762001037598,0.05069699883461,19.9204998016357,0.0290939994156361,19.9918994903564,0.0409419983625412,19.2950992584229,0.0323299989104271,19.5813007354736,0.0549580007791519,436527104,52,36,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-15.8620439037207,12.0311642538651
169673241576558233,324.157728227266,51.3979434611353,0.0237578667915991,0.0237578667915991,24.4976005554199,0.635536015033722,-999,-999,23.622200012207,0.300420999526978,-999,-999,21.2136001586914,0.0443289987742901,21.3129997253418,0.0704860016703606,20.5345993041992,0.0602779984474182,-999,-999,20.3022003173828,0.0917960032820702,20.6765003204346,0.173039004206657,436527104,52,13,3,35651585,4,196608,35651585,4,196608,35651585,0,196608,35651585,0,196608,35653633,0,196608,26.2461125073993,-11.5275338550046
169673241531056625,324.153057522017,51.3966234743731,0.00996622601903255,0.00996622601903255,24.2317008972168,0.478976011276245,-999,-999,21.9451999664307,0.069130003452301,22.1285991668701,0.114587001502514,20.515100479126,0.0232980009168386,20.6837005615234,0.0375070013105869,19.7844009399414,0.0310759991407394,20.0853004455566,0.0534089989960194,19.1886005401611,0.0338420011103153,19.3591995239258,0.0522180013358593,436527104,52,36,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,26.1401062158875,-15.4804565203396
169673241498138590,324.149725666907,51.3982816706787,0.0240586602285744,0.0240586602285744,24.3367004394531,0.509465992450714,-999,-999,22.4615001678467,0.114442996680737,22.6893997192383,0.19539600610733,21.221700668335,0.0421699993312359,-999,-999,20.5053005218506,0.0587720014154911,20.7490005493164,0.0977569967508316,20.1569004058838,0.0805800035595894,-999,-999,436527104,52,14,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-2.79598429752334,56.8965057231151
169673241493727387,324.149331060727,51.3972432402133,0.0240746541936316,0.0240746541936316,27.3651008605957,10.0096998214722,-999,-999,22.8202991485596,0.145774006843567,-999,-999,21.3875007629395,0.0515910014510155,21.7900009155273,0.107343003153801,20.6364002227783,0.0661880001425743,20.8691997528076,0.108228996396065,20.335599899292,0.094810001552105,20.8693008422852,0.206476002931595,436527104,52,11,4,35651585,4,196608,35667969,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-42.4401698568647,14.0961849662463
169673241483419120,324.148357380412,51.3986910910258,0.00786707027347272,0.00786707027347272,22.8040008544922,0.135084003210068,-999,-999,20.9738998413086,0.0306889992207289,21.3938999176025,0.0615699999034405,20.2182006835938,0.0175919998437166,20.4979000091553,0.0318490006029606,19.5447006225586,0.0250840000808239,19.8609008789063,0.0439249984920025,19.3248996734619,0.0384370014071465,19.4426002502441,0.0564429983496666,444915712,53,27,4,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,-2.68113005372529,17.8147208225939
169673241480919682,324.148248877196,51.3991572249499,0.0145061543455089,0.0145061543455089,23.3556003570557,0.217916995286942,-999,-999,21.3733005523682,0.0475770011544228,-999,-999,20.3311004638672,0.0193639993667603,20.6252994537354,0.0367240011692047,19.9962005615234,0.0378159992396832,-999,-999,19.4722995758057,0.0439990013837814,19.7201995849609,0.0726369991898537,436527104,52,9,2,35651585,4,196608,35651585,4,196608,35667969,0,196608,35651585,4,196608,35667969,0,196608,13.8795340914634,3.62746377085385
169673241463539125,324.146321092853,51.3987370620767,0.00169374866264724,0.00169374866264724,20.2021007537842,0.017195999622345,20.3122005462646,0.0232580006122589,18.9419994354248,0.00607499992474914,19.0473003387451,0.00759899988770485,18.2903995513916,0.00417800014838576,18.4164009094238,0.00576499989256263,17.7830009460449,0.00593800004571676,17.8607006072998,0.00843000039458275,17.6571006774902,0.00958899967372417,17.6686992645264,0.0138119999319315,512024576,61,44,5,35667969,0,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,-21.6235306503303,50.9493909769918
169673241439085635,324.14398806493,51.3957779924489,0.0284986207713312,0.0284986207713312,-999,3.41792988777161,-999,-999,23.1212997436523,0.174731001257896,-999,-999,21.5263004302979,0.0655490010976791,-999,-999,20.7171993255615,0.0762889981269836,21.3250999450684,0.170035004615784,20.1408996582031,0.0725499987602234,-999,-999,436527104,52,13,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35.8945891781111,20.7068118229105
169673241405282769,324.140537468654,51.3933921630598,0.00604805522478492,0.00604805522478492,23.2744007110596,0.303790003061295,-999,-999,21.0650997161865,0.0315489992499352,21.1898002624512,0.0476169995963573,19.7191009521484,0.0167420003563166,19.9179000854492,0.0260630007833242,19.0291004180908,0.016618000343442,19.2310009002686,0.0254480000585318,18.630199432373,0.0235019996762276,18.8390007019043,0.0360529981553555,436527104,52,36,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,25.7122759778665,-19.554818769893
169673241388986755,324.13884022071,51.3967533562061,0.0309726781342623,0.0309726781342623,-999,0.549610018730164,-999,-999,23.4153995513916,0.245955005288124,-999,-999,21.3451995849609,0.058448001742363,21.6907997131348,0.119636997580528,20.6135005950928,0.0575859993696213,20.8829002380371,0.0990649983286858,20.2553005218506,0.0999630019068718,-999,-999,436527104,52,12,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-65.5279449114996,-10.0273270553565
169673241368671731,324.136791643456,51.3924782205961,0.0115304280145947,0.0115304280145947,23.2759990692139,0.315905004739761,-999,-999,21.6751003265381,0.0561860017478466,22.3834991455078,0.153431996703148,20.5890007019043,0.0359600000083447,20.7859992980957,0.0595390014350414,19.9806003570557,0.0467830002307892,20.1977005004883,0.073403999209404,19.4804992675781,0.053226001560688,19.8523006439209,0.107468999922276,436527104,52,30,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-8.1917612334903,-13.7600456990351
169673241360646660,324.136071766415,51.3966369990137,0.00238186675405572,0.00228034414120317,22.9533004760742,0.147026002407074,-999,-999,19.8791999816895,0.0108190001919866,20.1012992858887,0.0167740005999804,18.4398994445801,0.00567100010812283,18.6152992248535,0.00860999990254641,17.489200592041,0.00471400003880262,17.6289005279541,0.00655200006440282,16.8962993621826,0.00644499994814396,16.9423999786377,0.00945200026035309,503635968,60,37,5,35653633,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,102760453,128,196608,3.81307804263481,7.31385918403128
169673241349480594,324.134987142472,51.3915620842028,0.0184065025641197,0.0184065025641197,24.3370990753174,0.658649981021881,-999,-999,21.774299621582,0.0542600005865097,-999,-999,20.8617000579834,0.0411380007863045,21.011999130249,0.0677359998226166,19.9836006164551,0.0456579998135567,19.9857997894287,0.0600179992616177,19.6749000549316,0.0742819979786873,19.4787006378174,0.091277003288269,436527104,52,13,4,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,-14.4084153270407,23.2900238596014
169673241324309900,324.132432122692,51.3993500974101,0.00472086243759871,0.00473409095386272,21.6441993713379,0.0487960018217564,-999,-999,20.1601009368896,0.0142949996516109,20.4234008789063,0.0232270006090403,19.3700008392334,0.0116929998621345,19.5769004821777,0.0187550000846386,18.835599899292,0.0127529995515943,19.0027008056641,0.0195509996265173,18.4484004974365,0.0179529991000891,18.5667991638184,0.0279649998992682,436527104,52,35,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,13.3683773396958,-17.131538188473
169673241282060377,324.128200427437,51.3913910329198,0.000425565771779213,0.000417922678965931,16.8766994476318,0.00259399996139109,16.9817008972168,0.00249699992127717,16.1905994415283,0.0012410000199452,16.2238006591797,0.00119800004176795,15.8634996414185,0.000897000019904226,15.8725996017456,0.000951000023633242,15.6056003570557,0.00145099998917431,15.6885004043579,0.00161799998022616,15.5047998428345,0.00280199991539121,15.5705003738403,0.00354399997740984,503635968,60,48,5,102760517,128,196608,102760517,128,196608,102760517,128,196608,102760517,128,196608,102760453,128,196608,-15.7681969786243,1.38005574334408
169673241250246022,324.124848050578,51.39611455227,0.022239142659391,0.022239142659391,-999,0.380501985549927,-999,-999,23.1557998657227,0.192468002438545,-999,-999,21.2301006317139,0.0522079989314079,21.2532005310059,0.0769079998135567,20.4517002105713,0.0472359992563725,20.6075992584229,0.0733639970421791,19.9451007843018,0.0664170011878014,20.3645992279053,0.130977004766464,436527104,52,16,3,35651585,4,196608,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,11.4115479273351,-5.69878814844923
169673241243837413,324.12434345393,51.3972578471863,0.00302814572900944,0.00300293701157557,21.3078002929688,0.0365599989891052,21.4680004119873,0.0555920004844666,19.7194004058838,0.00882699992507696,19.9085006713867,0.0130420001223683,19.0583992004395,0.00820199958980083,19.1520004272461,0.012275000102818,18.5349006652832,0.00939400028437376,18.6982002258301,0.0137839997187257,18.1763000488281,0.0142729999497533,18.3430004119873,0.0231030005961657,436527104,52,51,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,8.36724773542822,-15.3373198471891
169673241219869406,324.121981556661,51.3989281176499,0.00141624764961026,0.00136869525226477,21.1095008850098,0.0296999998390675,21.3125991821289,0.0458750016987324,19.1014003753662,0.00563800008967519,19.2845993041992,0.00780599983409047,17.9918003082275,0.00409800000488758,18.1154003143311,0.00527899991720915,17.1266002655029,0.0031290000770241,-999,-999,16.5111999511719,0.00429600011557341,16.656099319458,0.00645099999383092,503635968,60,55,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,102760453,128,196608,102760453,128,196608,-2.80363110432629,-0.442539012532068
169673241215002628,324.121518091356,51.3932865328243,0.00746560986211564,0.00746560986211564,22.4062004089355,0.119263999164104,22.5177993774414,0.188563004136086,20.8050994873047,0.0239439997822046,20.8943004608154,0.0356139987707138,19.9316997528076,0.0231059994548559,20.0020999908447,0.0350859984755516,19.3111000061035,0.0309229996055365,19.2982997894287,0.0426959991455078,18.8253993988037,0.0290610007941723,19.0125007629395,0.0475010015070438,436527104,52,32,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35667969,0,196608,35651585,0,196608,-19.2584197496293,17.8973588730145
169673241200471287,324.120047751743,51.3921466389935,0.00111982581920826,0.00113297647761723,19.5233993530273,0.0103439996019006,19.6117992401123,0.0123479999601841,18.2490997314453,0.00335499993525445,18.3859996795654,0.00386200007051229,17.653299331665,0.00260000000707805,17.7171001434326,0.00333400000818074,17.2369995117188,0.0041490001603961,17.3533000946045,0.00491499993950129,16.8003997802734,0.00615999987348914,17.0174999237061,0.00885799992829561,503635968,60,51,5,102760453,128,196608,102760453,128,196608,35651585,0,196608,35651585,0,196608,102760453,128,196608,-8.74268341150464,2.02770809263612
169673241181662567,324.118095606747,51.3932063223885,0.00320899231360916,0.0032120951790781,21.5256996154785,0.0410440005362034,21.6781005859375,0.0630370005965233,20.013599395752,0.01146399974823,20.1322002410889,0.0159339997917414,19.3113994598389,0.00871500000357628,19.2938995361328,0.0133020002394915,18.75,0.0115090003237128,18.8806991577148,0.0161189995706081,18.3377990722656,0.017968999221921,18.4699993133545,0.0286880005151033,436527104,52,50,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,0.383327667552388,-4.36281000102591
169673241141908531,324.11418417076,51.39821010878,0.00558985582668004,0.00558985582668004,22.8299007415771,0.121081002056599,23.0405006408691,0.202582001686096,21.1881008148193,0.0378669984638691,21.445499420166,0.0663620010018349,19.8994998931885,0.0164119992405176,20.0023002624512,0.0253689996898174,19.114200592041,0.016160000115633,19.2954006195068,0.0256149992346764,18.4368991851807,0.0224840007722378,18.6658000946045,0.0378650017082691,436527104,52,34,5,35651585,0,196608,35667969,0,196608,35651585,0,196608,35667969,0,196608,35651585,0,196608,9.7025988089182,-10.8604954186099
169673241136655031,324.11364527549,51.3952587588782,0.00369319308587749,0.00370010348340696,21.6578006744385,0.0421309992671013,21.733699798584,0.0619079992175102,20.1604995727539,0.014130000025034,20.1543006896973,0.0197240002453327,19.4067001342773,0.010329999960959,19.309700012207,0.0138769997283816,18.8432006835938,0.0111520001664758,18.8449001312256,0.0162790007889271,18.4454002380371,0.0179910007864237,18.3701000213623,0.0271579995751381,436527104,52,54,5,35651585,0,196608,35651585,0,196608,35667969,0,196608,35651585,0,196608,35667969,0,196608,-21.8910211504537,-5.56805621894542
169673241134929148,324.113481693609,51.3987000022176,0.00817075213266973,0.00817075213266973,22.9843997955322,0.142647996544838,-999,-999,21.2110004425049,0.0393979996442795,21.3808002471924,0.0689909979701042,20.2117004394531,0.0216850005090237,20.2726993560791,0.0339489988982677,19.5862007141113,0.024227999150753,19.6499004364014,0.0340170003473759,19.1196994781494,0.0404030010104179,19.4090995788574,0.0691120028495789,436527104,52,27,4,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35651585,0,196608,2.60633826224646,-11.2725087170301
169673241092284009,324.109195938448,51.3944713366202,0.0137573839039047,0.0137573839039047,24.2019004821777,0.362931996583939,-999,-999,22.6154003143311,0.115377001464367,22.6054992675781,0.173508003354073,21.142599105835,0.0458820015192032,21.5177993774414,0.091448999941349,20.0823993682861,0.0373850017786026,20.4726009368896,0.0678559988737106,19.2147998809814,0.0350489988923073,19.3162002563477,0.055927000939846,436527104,52,31,4,35651585,4,196608,35667969,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-6.65867181009361,16.3302853993035
169673241066323029,324.10665739658,51.3935822187009,0.00880598170121989,0.00880598170121989,23.6534996032715,0.23743799328804,-999,-999,21.350700378418,0.0379960015416145,21.4032001495361,0.0560170002281666,20.5088996887207,0.0244619995355606,20.9486999511719,0.0511739999055862,19.6145000457764,0.0214850008487701,19.7970008850098,0.0336319990456104,19.1865005493164,0.0314080007374287,19.4108009338379,0.0508340001106262,436527104,52,44,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,14.6837426665227,-7.81923059962738
